prec_no,block_no,name,kind,pref_name,year,hot_days,flag
52,0490,伽藍,a,岐阜県,2024,,///
52,0490,伽藍,a,岐阜県,2025,,///
52,0491,美濃加茂,a,岐阜県,2016,18.0,
52,0491,美濃加茂,a,岐阜県,2017,3.0,
52,0491,美濃加茂,a,岐阜県,2018,33.0,
52,0491,美濃加茂,a,岐阜県,2019,23.0,
52,0491,美濃加茂,a,岐阜県,2020,26.0,
52,0491,美濃加茂,a,岐阜県,2021,15.0,
52,0491,美濃加茂,a,岐阜県,2022,17.0,
52,0491,美濃加茂,a,岐阜県,2023,30.0,
52,0491,美濃加茂,a,岐阜県,2024,43.0,
52,0491,美濃加茂,a,岐阜県,2025,51.0,
52,0493,恵那,a,岐阜県,2016,4.0,
52,0493,恵那,a,岐阜県,2017,1.0,
52,0493,恵那,a,岐阜県,2018,24.0,
52,0493,恵那,a,岐阜県,2019,15.0,
52,0493,恵那,a,岐阜県,2020,15.0,
52,0493,恵那,a,岐阜県,2021,4.0,
52,0493,恵那,a,岐阜県,2022,9.0,
52,0493,恵那,a,岐阜県,2023,17.0,
52,0493,恵那,a,岐阜県,2024,36.0,
52,0493,恵那,a,岐阜県,2025,27.0,
52,0494,中津川,a,岐阜県,2016,4.0,
52,0494,中津川,a,岐阜県,2017,2.0,
52,0494,中津川,a,岐阜県,2018,28.0,
52,0494,中津川,a,岐阜県,2019,10.0,
52,0494,中津川,a,岐阜県,2020,13.0,
52,0494,中津川,a,岐阜県,2021,3.0,
52,0494,中津川,a,岐阜県,2022,9.0,
52,0494,中津川,a,岐阜県,2023,17.0,
52,0494,中津川,a,岐阜県,2024,29.0,
52,0494,中津川,a,岐阜県,2025,24.0,
52,0495,関ケ原,a,岐阜県,2016,7.0,
52,0495,関ケ原,a,岐阜県,2017,0.0,
52,0495,関ケ原,a,岐阜県,2018,19.0,
52,0495,関ケ原,a,岐阜県,2019,12.0,
52,0495,関ケ原,a,岐阜県,2020,13.0,
52,0495,関ケ原,a,岐阜県,2021,7.0,
52,0495,関ケ原,a,岐阜県,2022,11.0,
52,0495,関ケ原,a,岐阜県,2023,19.0,
52,0495,関ケ原,a,岐阜県,2024,25.0,
52,0495,関ケ原,a,岐阜県,2025,42.0,
52,0496,大垣,a,岐阜県,2016,12.0,
52,0496,大垣,a,岐阜県,2017,3.0,
52,0496,大垣,a,岐阜県,2018,25.0,
52,0496,大垣,a,岐阜県,2019,21.0,
52,0496,大垣,a,岐阜県,2020,25.0,
52,0496,大垣,a,岐阜県,2021,20.0,
52,0496,大垣,a,岐阜県,2022,21.0,
52,0496,大垣,a,岐阜県,2023,33.0,
52,0496,大垣,a,岐阜県,2024,50.0,
52,0496,大垣,a,岐阜県,2025,58.0,
52,1057,美濃,a,岐阜県,2016,17.0,
52,1057,美濃,a,岐阜県,2017,6.0,
52,1057,美濃,a,岐阜県,2018,36.0,
52,1057,美濃,a,岐阜県,2019,25.0,
52,1057,美濃,a,岐阜県,2020,25.0,
52,1057,美濃,a,岐阜県,2021,22.0,
52,1057,美濃,a,岐阜県,2022,22.0,
52,1057,美濃,a,岐阜県,2023,34.0,
52,1057,美濃,a,岐阜県,2024,47.0,
52,1057,美濃,a,岐阜県,2025,57.0,
52,1058,多治見,a,岐阜県,2016,27.0,
52,1058,多治見,a,岐阜県,2017,16.0,
52,1058,多治見,a,岐阜県,2018,39.0,
52,1058,多治見,a,岐阜県,2019,30.0,
52,1058,多治見,a,岐阜県,2020,29.0,
52,1058,多治見,a,岐阜県,2021,23.0,
52,1058,多治見,a,岐阜県,2022,25.0,
52,1058,多治見,a,岐阜県,2023,41.0,
52,1058,多治見,a,岐阜県,2024,51.0,
52,1058,多治見,a,岐阜県,2025,59.0,
52,1059,上石津,a,岐阜県,2016,,///
52,1059,上石津,a,岐阜県,2017,,///
52,1059,上石津,a,岐阜県,2018,,///
52,1059,上石津,a,岐阜県,2019,,///
52,1059,上石津,a,岐阜県,2020,,///
52,1059,上石津,a,岐阜県,2021,,///
52,1059,上石津,a,岐阜県,2022,,///
52,1059,上石津,a,岐阜県,2023,,///
52,1059,上石津,a,岐阜県,2024,,///
52,1059,上石津,a,岐阜県,2025,,///
52,1061,栃尾,a,岐阜県,2016,0.0,
52,1061,栃尾,a,岐阜県,2017,0.0,
52,1061,栃尾,a,岐阜県,2018,3.0,
52,1061,栃尾,a,岐阜県,2019,1.0,
52,1061,栃尾,a,岐阜県,2020,0.0,
52,1061,栃尾,a,岐阜県,2021,0.0,
52,1061,栃尾,a,岐阜県,2022,0.0,
52,1061,栃尾,a,岐阜県,2023,0.0,
52,1061,栃尾,a,岐阜県,2024,0.0,
52,1061,栃尾,a,岐阜県,2025,0.0,
52,1066,宮地,a,岐阜県,2016,0.0,
52,1066,宮地,a,岐阜県,2017,0.0,
52,1066,宮地,a,岐阜県,2018,17.0,
52,1066,宮地,a,岐阜県,2019,5.0,
52,1066,宮地,a,岐阜県,2020,7.0,
52,1066,宮地,a,岐阜県,2021,1.0,
52,1066,宮地,a,岐阜県,2022,4.0,
52,1066,宮地,a,岐阜県,2023,7.0,
52,1066,宮地,a,岐阜県,2024,14.0,
52,1066,宮地,a,岐阜県,2025,10.0,
52,1299,長滝,a,岐阜県,2016,0.0,
52,1299,長滝,a,岐阜県,2017,0.0,
52,1299,長滝,a,岐阜県,2018,13.0,
52,1299,長滝,a,岐阜県,2019,5.0,
52,1299,長滝,a,岐阜県,2020,2.0,
52,1299,長滝,a,岐阜県,2021,1.0,
52,1299,長滝,a,岐阜県,2022,0.0,
52,1299,長滝,a,岐阜県,2023,6.0,
52,1299,長滝,a,岐阜県,2024,9.0,
52,1299,長滝,a,岐阜県,2025,8.0,
52,1301,揖斐川,a,岐阜県,2016,20.0,
52,1301,揖斐川,a,岐阜県,2017,6.0,
52,1301,揖斐川,a,岐阜県,2018,35.0,
52,1301,揖斐川,a,岐阜県,2019,21.0,
52,1301,揖斐川,a,岐阜県,2020,23.0,
52,1301,揖斐川,a,岐阜県,2021,16.0,
52,1301,揖斐川,a,岐阜県,2022,24.0,
52,1301,揖斐川,a,岐阜県,2023,32.0,
52,1301,揖斐川,a,岐阜県,2024,46.0,
52,1301,揖斐川,a,岐阜県,2025,53.0,
52,1305,六厩,a,岐阜県,2016,0.0,
52,1305,六厩,a,岐阜県,2017,0.0,
52,1305,六厩,a,岐阜県,2018,0.0,
52,1305,六厩,a,岐阜県,2019,0.0,
52,1305,六厩,a,岐阜県,2020,0.0,
52,1305,六厩,a,岐阜県,2021,0.0,
52,1305,六厩,a,岐阜県,2022,0.0,
52,1305,六厩,a,岐阜県,2023,0.0,
52,1305,六厩,a,岐阜県,2024,0.0,
52,1305,六厩,a,岐阜県,2025,0.0,
52,1306,白川,a,岐阜県,2016,0.0,
52,1306,白川,a,岐阜県,2017,0.0,
52,1306,白川,a,岐阜県,2018,2.0,
52,1306,白川,a,岐阜県,2019,2.0,
52,1306,白川,a,岐阜県,2020,0.0,
52,1306,白川,a,岐阜県,2021,0.0,
52,1306,白川,a,岐阜県,2022,0.0,
52,1306,白川,a,岐阜県,2023,2.0,
52,1306,白川,a,岐阜県,2024,0.0,
52,1306,白川,a,岐阜県,2025,0.0,
52,1308,河合,a,岐阜県,2016,0.0,
52,1308,河合,a,岐阜県,2017,0.0,
52,1308,河合,a,岐阜県,2018,2.0,
52,1308,河合,a,岐阜県,2019,2.0,
52,1308,河合,a,岐阜県,2020,1.0,
52,1308,河合,a,岐阜県,2021,1.0,
52,1308,河合,a,岐阜県,2022,1.0,
52,1308,河合,a,岐阜県,2023,3.0,
52,1308,河合,a,岐阜県,2024,0.0,
52,1308,河合,a,岐阜県,2025,1.0,
52,1311,宮之前,a,岐阜県,2016,0.0,
52,1311,宮之前,a,岐阜県,2017,0.0,
52,1311,宮之前,a,岐阜県,2018,0.0,
52,1311,宮之前,a,岐阜県,2019,0.0,
52,1311,宮之前,a,岐阜県,2020,0.0,
52,1311,宮之前,a,岐阜県,2021,0.0,
52,1311,宮之前,a,岐阜県,2022,0.0,
52,1311,宮之前,a,岐阜県,2023,0.0,
52,1311,宮之前,a,岐阜県,2024,0.0,
52,1311,宮之前,a,岐阜県,2025,0.0,
52,1313,黒川,a,岐阜県,2016,0.0,
52,1313,黒川,a,岐阜県,2017,0.0,
52,1313,黒川,a,岐阜県,2018,10.0,
52,1313,黒川,a,岐阜県,2019,0.0,
52,1313,黒川,a,岐阜県,2020,2.0,
52,1313,黒川,a,岐阜県,2021,0.0,
52,1313,黒川,a,岐阜県,2022,1.0,
52,1313,黒川,a,岐阜県,2023,1.0,
52,1313,黒川,a,岐阜県,2024,4.0,
52,1313,黒川,a,岐阜県,2025,4.0,
52,1384,付知,a,岐阜県,2016,,///
52,1384,付知,a,岐阜県,2017,,///
52,1384,付知,a,岐阜県,2018,,///
52,1384,付知,a,岐阜県,2019,,///
52,1384,付知,a,岐阜県,2020,,///
52,1384,付知,a,岐阜県,2021,,///
52,1384,付知,a,岐阜県,2022,,///
52,1384,付知,a,岐阜県,2023,,///
52,1384,付知,a,岐阜県,2024,,///
52,1384,付知,a,岐阜県,2025,,///
52,1387,御母衣,a,岐阜県,2016,,///
52,1387,御母衣,a,岐阜県,2017,,///
52,1387,御母衣,a,岐阜県,2018,,///
52,1387,御母衣,a,岐阜県,2019,,///
52,1387,御母衣,a,岐阜県,2020,,///
52,1387,御母衣,a,岐阜県,2021,,///
52,1387,御母衣,a,岐阜県,2022,,///
52,1387,御母衣,a,岐阜県,2023,,///
52,1387,御母衣,a,岐阜県,2024,,///
52,1387,御母衣,a,岐阜県,2025,,///
52,1436,ひるがの,a,岐阜県,2016,,///
52,1436,ひるがの,a,岐阜県,2017,,///
52,1436,ひるがの,a,岐阜県,2018,,///
52,1436,ひるがの,a,岐阜県,2019,,///
52,1436,ひるがの,a,岐阜県,2020,,///
52,1436,ひるがの,a,岐阜県,2021,,///
52,1436,ひるがの,a,岐阜県,2022,,///
52,1436,ひるがの,a,岐阜県,2023,,///
52,1436,ひるがの,a,岐阜県,2024,,///
52,1436,ひるがの,a,岐阜県,2025,,///
52,1437,清見,a,岐阜県,2016,,///
52,1437,清見,a,岐阜県,2017,,///
52,1437,清見,a,岐阜県,2018,,///
52,1437,清見,a,岐阜県,2019,,///
52,1437,清見,a,岐阜県,2020,,///
52,1437,清見,a,岐阜県,2021,,///
52,1437,清見,a,岐阜県,2022,,///
52,1437,清見,a,岐阜県,2023,,///
52,1437,清見,a,岐阜県,2024,,///
52,1437,清見,a,岐阜県,2025,,///
52,1438,丹生川,a,岐阜県,2016,,///
52,1438,丹生川,a,岐阜県,2017,,///
52,1438,丹生川,a,岐阜県,2018,,///
52,1438,丹生川,a,岐阜県,2019,,///
52,1438,丹生川,a,岐阜県,2020,,///
52,1438,丹生川,a,岐阜県,2021,,///
52,1438,丹生川,a,岐阜県,2022,,///
52,1438,丹生川,a,岐阜県,2023,,///
52,1438,丹生川,a,岐阜県,2024,,///
52,1438,丹生川,a,岐阜県,2025,,///
52,1577,関市板取,a,岐阜県,2016,,///
52,1577,関市板取,a,岐阜県,2017,,///
52,1577,関市板取,a,岐阜県,2018,,///
52,1577,関市板取,a,岐阜県,2019,,///
52,1577,関市板取,a,岐阜県,2020,,///
52,1577,関市板取,a,岐阜県,2021,,///
52,1577,関市板取,a,岐阜県,2022,,///
52,1577,関市板取,a,岐阜県,2023,,///
52,1577,関市板取,a,岐阜県,2024,,///
52,1577,関市板取,a,岐阜県,2025,,///
52,47617,高山,s,岐阜県,2016,3.0,
52,47617,高山,s,岐阜県,2017,0.0,
52,47617,高山,s,岐阜県,2018,21.0,
52,47617,高山,s,岐阜県,2019,14.0,
52,47617,高山,s,岐阜県,2020,6.0,
52,47617,高山,s,岐阜県,2021,5.0,
52,47617,高山,s,岐阜県,2022,7.0,
52,47617,高山,s,岐阜県,2023,15.0,
52,47617,高山,s,岐阜県,2024,13.0,
52,47617,高山,s,岐阜県,2025,20.0,
52,47632,岐阜,s,岐阜県,2016,18.0,
52,47632,岐阜,s,岐阜県,2017,6.0,
52,47632,岐阜,s,岐阜県,2018,34.0,
52,47632,岐阜,s,岐阜県,2019,24.0,
52,47632,岐阜,s,岐阜県,2020,24.0,
52,47632,岐阜,s,岐阜県,2021,15.0,
52,47632,岐阜,s,岐阜県,2022,20.0,
52,47632,岐阜,s,岐阜県,2023,31.0,
52,47632,岐阜,s,岐阜県,2024,43.0,
52,47632,岐阜,s,岐阜県,2025,51.0,
53,0499,北勢,a,三重県,2016,,///
53,0499,北勢,a,三重県,2017,,///
53,0499,北勢,a,三重県,2018,,///
53,0499,北勢,a,三重県,2019,,///
53,0499,北勢,a,三重県,2020,,///
53,0499,北勢,a,三重県,2021,,///
53,0499,北勢,a,三重県,2022,,///
53,0499,北勢,a,三重県,2023,,///
53,0499,北勢,a,三重県,2024,,///
53,0499,北勢,a,三重県,2025,,///
53,0500,桑名,a,三重県,2016,10.0,
53,0500,桑名,a,三重県,2017,8.0,
53,0500,桑名,a,三重県,2018,19.0,
53,0500,桑名,a,三重県,2019,9.0,]
53,0500,桑名,a,三重県,2020,13.0,
53,0500,桑名,a,三重県,2021,8.0,
53,0500,桑名,a,三重県,2022,19.0,
53,0500,桑名,a,三重県,2023,23.0,
53,0500,桑名,a,三重県,2024,43.0,
53,0500,桑名,a,三重県,2025,42.0,
53,0503,亀山,a,三重県,2016,6.0,
53,0503,亀山,a,三重県,2017,0.0,
53,0503,亀山,a,三重県,2018,15.0,
53,0503,亀山,a,三重県,2019,6.0,
53,0503,亀山,a,三重県,2020,7.0,
53,0503,亀山,a,三重県,2021,3.0,
53,0503,亀山,a,三重県,2022,7.0,
53,0503,亀山,a,三重県,2023,9.0,
53,0503,亀山,a,三重県,2024,25.0,
53,0503,亀山,a,三重県,2025,23.0,
53,0505,笠取山,a,三重県,2016,,///
53,0505,笠取山,a,三重県,2017,,///
53,0505,笠取山,a,三重県,2018,,///
53,0505,笠取山,a,三重県,2019,,///
53,0505,笠取山,a,三重県,2020,,///
53,0505,笠取山,a,三重県,2021,,///
53,0505,笠取山,a,三重県,2022,,///
53,0505,笠取山,a,三重県,2023,,///
53,0505,笠取山,a,三重県,2024,,///
53,0505,笠取山,a,三重県,2025,,///
53,0507,名張,a,三重県,2016,,///
53,0507,名張,a,三重県,2017,,///
53,0507,名張,a,三重県,2018,,///
53,0507,名張,a,三重県,2019,,///
53,0507,名張,a,三重県,2020,,///
53,0507,名張,a,三重県,2021,,///
53,0507,名張,a,三重県,2022,,///
53,0507,名張,a,三重県,2023,,///
53,0507,名張,a,三重県,2024,,///
53,0507,名張,a,三重県,2025,,///
53,0509,小俣,a,三重県,2016,6.0,
53,0509,小俣,a,三重県,2017,3.0,
53,0509,小俣,a,三重県,2018,17.0,
53,0509,小俣,a,三重県,2019,3.0,
53,0509,小俣,a,三重県,2020,11.0,
53,0509,小俣,a,三重県,2021,7.0,
53,0509,小俣,a,三重県,2022,5.0,
53,0509,小俣,a,三重県,2023,13.0,
53,0509,小俣,a,三重県,2024,37.0,
53,0509,小俣,a,三重県,2025,26.0,
53,0510,粥見,a,三重県,2016,8.0,
53,0510,粥見,a,三重県,2017,4.0,
53,0510,粥見,a,三重県,2018,24.0,
53,0510,粥見,a,三重県,2019,6.0,
53,0510,粥見,a,三重県,2020,15.0,
53,0510,粥見,a,三重県,2021,8.0,
53,0510,粥見,a,三重県,2022,9.0,
53,0510,粥見,a,三重県,2023,16.0,
53,0510,粥見,a,三重県,2024,39.0,
53,0510,粥見,a,三重県,2025,36.0,
53,0511,藤坂峠,a,三重県,2016,,///
53,0511,藤坂峠,a,三重県,2017,,///
53,0511,藤坂峠,a,三重県,2018,,///
53,0511,藤坂峠,a,三重県,2019,,///
53,0511,藤坂峠,a,三重県,2020,,///
53,0511,藤坂峠,a,三重県,2021,,///
53,0511,藤坂峠,a,三重県,2022,,///
53,0511,藤坂峠,a,三重県,2023,,///
53,0511,藤坂峠,a,三重県,2024,,///
53,0511,藤坂峠,a,三重県,2025,,///
53,1230,鳥羽,a,三重県,2016,2.0,
53,1230,鳥羽,a,三重県,2017,0.0,
53,1230,鳥羽,a,三重県,2018,10.0,
53,1230,鳥羽,a,三重県,2019,1.0,
53,1230,鳥羽,a,三重県,2020,6.0,
53,1230,鳥羽,a,三重県,2021,1.0,
53,1230,鳥羽,a,三重県,2022,2.0,
53,1230,鳥羽,a,三重県,2023,6.0,
53,1230,鳥羽,a,三重県,2024,32.0,
53,1230,鳥羽,a,三重県,2025,29.0,
53,1255,宮川,a,三重県,2016,,///
53,1255,宮川,a,三重県,2017,,///
53,1255,宮川,a,三重県,2018,,///
53,1255,宮川,a,三重県,2019,,///
53,1255,宮川,a,三重県,2020,,///
53,1255,宮川,a,三重県,2021,,///
53,1255,宮川,a,三重県,2022,,///
53,1255,宮川,a,三重県,2023,,///
53,1255,宮川,a,三重県,2024,,///
53,1255,宮川,a,三重県,2025,,///
53,1258,南伊勢,a,三重県,2016,3.0,
53,1258,南伊勢,a,三重県,2017,3.0,
53,1258,南伊勢,a,三重県,2018,6.0,
53,1258,南伊勢,a,三重県,2019,0.0,
53,1258,南伊勢,a,三重県,2020,4.0,
53,1258,南伊勢,a,三重県,2021,2.0,
53,1258,南伊勢,a,三重県,2022,1.0,
53,1258,南伊勢,a,三重県,2023,3.0,
53,1258,南伊勢,a,三重県,2024,16.0,
53,1258,南伊勢,a,三重県,2025,6.0,
53,1349,紀伊長島,a,三重県,2016,5.0,
53,1349,紀伊長島,a,三重県,2017,4.0,
53,1349,紀伊長島,a,三重県,2018,6.0,
53,1349,紀伊長島,a,三重県,2019,0.0,
53,1349,紀伊長島,a,三重県,2020,5.0,
53,1349,紀伊長島,a,三重県,2021,2.0,
53,1349,紀伊長島,a,三重県,2022,4.0,
53,1349,紀伊長島,a,三重県,2023,4.0,
53,1349,紀伊長島,a,三重県,2024,22.0,
53,1349,紀伊長島,a,三重県,2025,13.0,
53,1356,白山,a,三重県,2016,,///
53,1356,白山,a,三重県,2017,,///
53,1356,白山,a,三重県,2018,,///
53,1356,白山,a,三重県,2019,,///
53,1356,白山,a,三重県,2020,,///
53,1356,白山,a,三重県,2021,,///
53,1356,白山,a,三重県,2022,,///
53,1356,白山,a,三重県,2023,,///
53,1356,白山,a,三重県,2024,,///
53,1356,白山,a,三重県,2025,,///
53,1381,阿児,a,三重県,2016,,///
53,1381,阿児,a,三重県,2017,,///
53,1381,阿児,a,三重県,2018,,///
53,1381,阿児,a,三重県,2019,,///
53,1381,阿児,a,三重県,2020,,///
53,1381,阿児,a,三重県,2021,,///
53,1381,阿児,a,三重県,2022,,///
53,1381,阿児,a,三重県,2023,,///
53,1381,阿児,a,三重県,2024,,///
53,1381,阿児,a,三重県,2025,,///
53,1423,御浜,a,三重県,2016,,///
53,1423,御浜,a,三重県,2017,,///
53,1423,御浜,a,三重県,2018,,///
53,1423,御浜,a,三重県,2019,,///
53,1423,御浜,a,三重県,2020,,///
53,1423,御浜,a,三重県,2021,,///
53,1423,御浜,a,三重県,2022,,///
53,1423,御浜,a,三重県,2023,,///
53,1423,御浜,a,三重県,2024,,///
53,1423,御浜,a,三重県,2025,,///
53,1532,熊野新鹿,a,三重県,2016,3.0,
53,1532,熊野新鹿,a,三重県,2017,4.0,
53,1532,熊野新鹿,a,三重県,2018,2.0,
53,1532,熊野新鹿,a,三重県,2019,0.0,
53,1532,熊野新鹿,a,三重県,2020,4.0,
53,1532,熊野新鹿,a,三重県,2021,3.0,
53,1532,熊野新鹿,a,三重県,2022,6.0,
53,1532,熊野新鹿,a,三重県,2023,2.0,
53,1532,熊野新鹿,a,三重県,2024,10.0,
53,1532,熊野新鹿,a,三重県,2025,3.0,
53,47649,上野,s,三重県,2016,14.0,
53,47649,上野,s,三重県,2017,4.0,
53,47649,上野,s,三重県,2018,24.0,
53,47649,上野,s,三重県,2019,15.0,
53,47649,上野,s,三重県,2020,22.0,
53,47649,上野,s,三重県,2021,5.0,
53,47649,上野,s,三重県,2022,14.0,
53,47649,上野,s,三重県,2023,18.0,
53,47649,上野,s,三重県,2024,38.0,
53,47649,上野,s,三重県,2025,48.0,
53,47651,津,s,三重県,2016,6.0,
53,47651,津,s,三重県,2017,4.0,
53,47651,津,s,三重県,2018,12.0,
53,47651,津,s,三重県,2019,3.0,
53,47651,津,s,三重県,2020,7.0,
53,47651,津,s,三重県,2021,7.0,
53,47651,津,s,三重県,2022,4.0,
53,47651,津,s,三重県,2023,6.0,
53,47651,津,s,三重県,2024,22.0,
53,47651,津,s,三重県,2025,13.0,
53,47663,尾鷲,s,三重県,2016,5.0,
53,47663,尾鷲,s,三重県,2017,3.0,
53,47663,尾鷲,s,三重県,2018,5.0,
53,47663,尾鷲,s,三重県,2019,3.0,
53,47663,尾鷲,s,三重県,2020,9.0,
53,47663,尾鷲,s,三重県,2021,4.0,
53,47663,尾鷲,s,三重県,2022,4.0,
53,47663,尾鷲,s,三重県,2023,6.0,
53,47663,尾鷲,s,三重県,2024,16.0,
53,47663,尾鷲,s,三重県,2025,15.0,
53,47684,四日市,s,三重県,2016,7.0,
53,47684,四日市,s,三重県,2017,1.0,
53,47684,四日市,s,三重県,2018,12.0,
53,47684,四日市,s,三重県,2019,3.0,
53,47684,四日市,s,三重県,2020,9.0,
53,47684,四日市,s,三重県,2021,1.0,
53,47684,四日市,s,三重県,2022,5.0,
53,47684,四日市,s,三重県,2023,5.0,
53,47684,四日市,s,三重県,2024,27.0,
53,47684,四日市,s,三重県,2025,19.0,
54,0515,村上,a,新潟県,2016,2.0,
54,0515,村上,a,新潟県,2017,1.0,
54,0515,村上,a,新潟県,2018,6.0,
54,0515,村上,a,新潟県,2019,7.0,
54,0515,村上,a,新潟県,2020,8.0,
54,0515,村上,a,新潟県,2021,4.0,
54,0515,村上,a,新潟県,2022,2.0,
54,0515,村上,a,新潟県,2023,20.0,
54,0515,村上,a,新潟県,2024,3.0,
54,0515,村上,a,新潟県,2025,9.0,
54,0518,両津,a,新潟県,2016,0.0,
54,0518,両津,a,新潟県,2017,0.0,
54,0518,両津,a,新潟県,2018,3.0,
54,0518,両津,a,新潟県,2019,1.0,
54,0518,両津,a,新潟県,2020,3.0,
54,0518,両津,a,新潟県,2021,1.0,
54,0518,両津,a,新潟県,2022,2.0,
54,0518,両津,a,新潟県,2023,12.0,
54,0518,両津,a,新潟県,2024,0.0,
54,0518,両津,a,新潟県,2025,1.0,
54,0521,新津,a,新潟県,2016,4.0,
54,0521,新津,a,新潟県,2017,7.0,
54,0521,新津,a,新潟県,2018,14.0,
54,0521,新津,a,新潟県,2019,14.0,
54,0521,新津,a,新潟県,2020,9.0,
54,0521,新津,a,新潟県,2021,13.0,
54,0521,新津,a,新潟県,2022,8.0,
54,0521,新津,a,新潟県,2023,37.0,
54,0521,新津,a,新潟県,2024,7.0,
54,0521,新津,a,新潟県,2025,27.0,
54,0522,巻,a,新潟県,2016,0.0,]
54,0522,巻,a,新潟県,2017,0.0,
54,0522,巻,a,新潟県,2018,2.0,
54,0522,巻,a,新潟県,2019,3.0,
54,0522,巻,a,新潟県,2020,5.0,
54,0522,巻,a,新潟県,2021,2.0,
54,0522,巻,a,新潟県,2022,3.0,
54,0522,巻,a,新潟県,2023,22.0,
54,0522,巻,a,新潟県,2024,3.0,
54,0522,巻,a,新潟県,2025,11.0,
54,0524,寺泊,a,新潟県,2016,1.0,
54,0524,寺泊,a,新潟県,2017,1.0,
54,0524,寺泊,a,新潟県,2018,7.0,
54,0524,寺泊,a,新潟県,2019,2.0,
54,0524,寺泊,a,新潟県,2020,7.0,
54,0524,寺泊,a,新潟県,2021,5.0,
54,0524,寺泊,a,新潟県,2022,2.0,
54,0524,寺泊,a,新潟県,2023,25.0,
54,0524,寺泊,a,新潟県,2024,2.0,
54,0524,寺泊,a,新潟県,2025,11.0,
54,0525,三条,a,新潟県,2016,6.0,
54,0525,三条,a,新潟県,2017,3.0,
54,0525,三条,a,新潟県,2018,10.0,
54,0525,三条,a,新潟県,2019,9.0,
54,0525,三条,a,新潟県,2020,9.0,
54,0525,三条,a,新潟県,2021,6.0,
54,0525,三条,a,新潟県,2022,6.0,
54,0525,三条,a,新潟県,2023,31.0,
54,0525,三条,a,新潟県,2024,10.0,
54,0525,三条,a,新潟県,2025,20.0,
54,0526,村松,a,新潟県,2016,,///
54,0526,村松,a,新潟県,2017,,///
54,0526,村松,a,新潟県,2018,,///
54,0526,村松,a,新潟県,2019,,///
54,0526,村松,a,新潟県,2020,,///
54,0526,村松,a,新潟県,2021,,///
54,0526,村松,a,新潟県,2022,,///
54,0526,村松,a,新潟県,2023,,///
54,0526,村松,a,新潟県,2024,,///
54,0526,村松,a,新潟県,2025,,///
54,0527,津川,a,新潟県,2016,0.0,
54,0527,津川,a,新潟県,2017,0.0,
54,0527,津川,a,新潟県,2018,12.0,
54,0527,津川,a,新潟県,2019,5.0,
54,0527,津川,a,新潟県,2020,5.0,
54,0527,津川,a,新潟県,2021,4.0,
54,0527,津川,a,新潟県,2022,1.0,
54,0527,津川,a,新潟県,2023,26.0,
54,0527,津川,a,新潟県,2024,0.0,
54,0527,津川,a,新潟県,2025,16.0,
54,0529,長岡,a,新潟県,2016,4.0,
54,0529,長岡,a,新潟県,2017,2.0,
54,0529,長岡,a,新潟県,2018,14.0,
54,0529,長岡,a,新潟県,2019,8.0,
54,0529,長岡,a,新潟県,2020,9.0,
54,0529,長岡,a,新潟県,2021,7.0,
54,0529,長岡,a,新潟県,2022,9.0,
54,0529,長岡,a,新潟県,2023,34.0,
54,0529,長岡,a,新潟県,2024,8.0,
54,0529,長岡,a,新潟県,2025,23.0,
54,0530,栃尾,a,新潟県,2016,,///
54,0530,栃尾,a,新潟県,2017,,///
54,0530,栃尾,a,新潟県,2018,,///
54,0530,栃尾,a,新潟県,2019,,///
54,0530,栃尾,a,新潟県,2020,,///
54,0530,栃尾,a,新潟県,2021,,///
54,0530,栃尾,a,新潟県,2022,,///
54,0530,栃尾,a,新潟県,2023,,///
54,0530,栃尾,a,新潟県,2024,,///
54,0530,栃尾,a,新潟県,2025,,///
54,0532,柏崎,a,新潟県,2016,3.0,
54,0532,柏崎,a,新潟県,2017,1.0,
54,0532,柏崎,a,新潟県,2018,4.0,
54,0532,柏崎,a,新潟県,2019,3.0,
54,0532,柏崎,a,新潟県,2020,6.0,
54,0532,柏崎,a,新潟県,2021,3.0,
54,0532,柏崎,a,新潟県,2022,2.0,
54,0532,柏崎,a,新潟県,2023,8.0,
54,0532,柏崎,a,新潟県,2024,0.0,
54,0532,柏崎,a,新潟県,2025,4.0,
54,0534,小出,a,新潟県,2016,6.0,
54,0534,小出,a,新潟県,2017,3.0,
54,0534,小出,a,新潟県,2018,17.0,
54,0534,小出,a,新潟県,2019,16.0,
54,0534,小出,a,新潟県,2020,8.0,
54,0534,小出,a,新潟県,2021,7.0,
54,0534,小出,a,新潟県,2022,11.0,
54,0534,小出,a,新潟県,2023,33.0,
54,0534,小出,a,新潟県,2024,6.0,
54,0534,小出,a,新潟県,2025,22.0,
54,0536,安塚,a,新潟県,2016,0.0,
54,0536,安塚,a,新潟県,2017,1.0,
54,0536,安塚,a,新潟県,2018,5.0,
54,0536,安塚,a,新潟県,2019,2.0,
54,0536,安塚,a,新潟県,2020,5.0,
54,0536,安塚,a,新潟県,2021,3.0,
54,0536,安塚,a,新潟県,2022,2.0,
54,0536,安塚,a,新潟県,2023,14.0,
54,0536,安塚,a,新潟県,2024,1.0,
54,0536,安塚,a,新潟県,2025,6.0,
54,0537,十日町,a,新潟県,2016,0.0,
54,0537,十日町,a,新潟県,2017,0.0,
54,0537,十日町,a,新潟県,2018,2.0,
54,0537,十日町,a,新潟県,2019,2.0,
54,0537,十日町,a,新潟県,2020,2.0,
